0.0000007,0.0000007,0.0000007,0.0000007,0.0000007,0.0000008,0.0000008,0.0000009,0.0000009,0.0000010,0.0000012,0.0000013,0.0000015,0.0000018,0.0000022,0.0000027,0.0000034,0.0000044,0.0000059,0.0000079,0.0000102,0.0000121,0.0000122,0.0000106,0.0000083,0.0000063,0.0000048,0.0000037,0.0000030,0.0000025,0.0000021,0.0000018,0.0000016,0.0000014,0.0000013,0.0000012,0.0000011,0.0000010,0.0000010,0.0000009,0.0000009,0.0000009,0.0000009,0.0000009,0.0000009,0.0000009,0.0000009,0.0000009,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000010,0.0000009,0.0000009,0.0000009,0.0000008,0.0000008,0.0000008,0.0000007,0.0000007,0.0000007,0.0000007,0.0000007,0.0000007,0.0000006
0.0000024,0.0000026,0.0000027,0.0000029,0.0000032,0.0000035,0.0000040,0.0000046,0.0000054,0.0000064,0.0000079,0.0000101,0.0000133,0.0000183,0.0000265,0.0000404,0.0000621,0.0000855,0.0000882,0.0000674,0.0000452,0.0000305,0.0000215,0.0000159,0.0000124,0.0000100,0.0000083,0.0000071,0.0000063,0.0000056,0.0000051,0.0000048,0.0000045,0.0000043,0.0000042,0.0000041,0.0000041,0.0000042,0.0000042,0.0000043,0.0000045,0.0000047,0.0000049,0.0000051,0.0000054,0.0000057,0.0000059,0.0000061,0.0000061,0.0000061,0.0000060,0.0000058,0.0000055,0.0000052,0.0000048,0.0000044,0.0000041,0.0000038,0.0000035,0.0000032,0.0000030,0.0000028,0.0000026,0.0000025,0.0000024,0.0000023,0.0000023,0.0000023,0.0000022,0.0000023,0.0000023,0.0000024
0.0000114,0.0000122,0.0000130,0.0000140,0.0000152,0.0000166,0.0000183,0.0000203,0.0000228,0.0000259,0.0000297,0.0000345,0.0000404,0.0000479,0.0000572,0.0000685,0.0000819,0.0000965,0.0001104,0.0001205,0.0001237,0.0001191,0.0001085,0.0000950,0.0000813,0.0000690,0.0000585,0.0000499,0.0000430,0.0000374,0.0000328,0.0000291,0.0000260,0.0000235,0.0000214,0.0000196,0.0000182,0.0000169,0.0000158,0.0000148,0.0000140,0.0000133,0.0000127,0.0000121,0.0000116,0.0000112,0.0000108,0.0000104,0.0000101,0.0000098,0.0000096,0.0000093,0.0000091,0.0000090,0.0000088,0.0000087,0.0000086,0.0000085,0.0000085,0.0000084,0.0000084,0.0000084,0.0000085,0.0000086,0.0000087,0.0000088,0.0000090,0.0000093,0.0000096,0.0000099,0.0000104,0.0000109
0.0000111,0.0000114,0.0000118,0.0000124,0.0000132,0.0000142,0.0000155,0.0000171,0.0000192,0.0000219,0.0000255,0.0000303,0.0000369,0.0000460,0.0000589,0.0000777,0.0001049,0.0001431,0.0001899,0.0002297,0.0002373,0.0002082,0.0001648,0.0001261,0.0000971,0.0000766,0.0000621,0.0000519,0.0000445,0.0000391,0.0000352,0.0000322,0.0000301,0.0000287,0.0000277,0.0000273,0.0000272,0.0000276,0.0000284,0.0000296,0.0000313,0.0000335,0.0000364,0.0000399,0.0000441,0.0000489,0.0000542,0.0000593,0.0000634,0.0000657,0.0000654,0.0000622,0.0000570,0.0000506,0.0000440,0.0000380,0.0000327,0.0000283,0.0000246,0.0000217,0.0000192,0.0000173,0.0000157,0.0000145,0.0000134,0.0000126,0.0000120,0.0000116,0.0000112,0.0000110,0.0000109,0.0000110
0.0000336,0.0000349,0.0000366,0.0000389,0.0000418,0.0000455,0.0000502,0.0000562,0.0000639,0.0000739,0.0000869,0.0001039,0.0001263,0.0001554,0.0001920,0.0002347,0.0002766,0.0003052,0.0003079,0.0002841,0.0002450,0.0002035,0.0001669,0.0001375,0.0001147,0.0000972,0.0000838,0.0000735,0.0000656,0.0000594,0.0000546,0.0000509,0.0000481,0.0000460,0.0000446,0.0000436,0.0000432,0.0000432,0.0000436,0.0000445,0.0000457,0.0000473,0.0000493,0.0000517,0.0000543,0.0000573,0.0000603,0.0000633,0.0000661,0.0000683,0.0000697,0.0000701,0.0000694,0.0000677,0.0000651,0.0000619,0.0000583,0.0000546,0.0000509,0.0000475,0.0000444,0.0000417,0.0000393,0.0000373,0.0000356,0.0000343,0.0000332,0.0000325,0.0000321,0.0000320,0.0000322,0.0000328
0.0001478,0.0001513,0.0001563,0.0001630,0.0001717,0.0001827,0.0001965,0.0002138,0.0002352,0.0002618,0.0002946,0.0003348,0.0003836,0.0004413,0.0005068,0.0005757,0.0006390,0.0006840,0.0006985,0.0006776,0.0006271,0.0005597,0.0004882,0.0004213,0.0003628,0.0003138,0.0002735,0.0002408,0.0002144,0.0001930,0.0001758,0.0001619,0.0001507,0.0001418,0.0001347,0.0001292,0.0001251,0.0001222,0.0001204,0.0001196,0.0001197,0.0001207,0.0001226,0.0001252,0.0001287,0.0001329,0.0001378,0.0001433,0.0001494,0.0001558,0.0001623,0.0001687,0.0001747,0.0001799,0.0001839,0.0001866,0.0001877,0.0001873,0.0001854,0.0001822,0.0001781,0.0001734,0.0001684,0.0001634,0.0001587,0.0001545,0.0001509,0.0001480,0.0001459,0.0001448,0.0001447,0.0001457
0.0002767,0.0002929,0.0003101,0.0003286,0.0003488,0.0003713,0.0003971,0.0004270,0.0004627,0.0005061,0.0005600,0.0006284,0.0007173,0.0008358,0.0009988,0.0012314,0.0015793,0.0021309,0.0030726,0.0048299,0.0083581,0.0145356,0.0175152,0.0116326,0.0061466,0.0034350,0.0021159,0.0014130,0.0010040,0.0007484,0.0005796,0.0004629,0.0003794,0.0003178,0.0002714,0.0002356,0.0002076,0.0001854,0.0001676,0.0001532,0.0001415,0.0001320,0.0001243,0.0001180,0.0001130,0.0001091,0.0001061,0.0001039,0.0001024,0.0001017,0.0001016,0.0001022,0.0001034,0.0001052,0.0001076,0.0001107,0.0001144,0.0001189,0.0001240,0.0001299,0.0001365,0.0001440,0.0001523,0.0001614,0.0001713,0.0001820,0.0001936,0.0002058,0.0002187,0.0002323,0.0002465,0.0002613
0.0002515,0.0002915,0.0003394,0.0003967,0.0004646,0.0005441,0.0006357,0.0007395,0.0008549,0.0009812,0.0011182,0.0012675,0.0014334,0.0016251,0.0018583,0.0021597,0.0025747,0.0031866,0.0041629,0.0058870,0.0094080,0.0184226,0.0494549,0.0926635,0.0380916,0.0124390,0.0055556,0.0030186,0.0018505,0.0012303,0.0008674,0.0006396,0.0004887,0.0003844,0.0003100,0.0002553,0.0002142,0.0001827,0.0001581,0.0001388,0.0001233,0.0001108,0.0001007,0.0000924,0.0000857,0.0000801,0.0000756,0.0000720,0.0000691,0.0000668,0.0000651,0.0000640,0.0000633,0.0000632,0.0000635,0.0000642,0.0000655,0.0000673,0.0000696,0.0000726,0.0000763,0.0000807,0.0000861,0.0000925,0.0001002,0.0001094,0.0001203,0.0001335,0.0001492,0.0001682,0.0001909,0.0002184
0.0004596,0.0005547,0.0006800,0.0008471,0.0010735,0.0013842,0.0018156,0.0024188,0.0032604,0.0044155,0.0059399,0.0078165,0.0099066,0.0119851,0.0138955,0.0157031,0.0177204,0.0204749,0.0247689,0.0318641,0.0432557,0.0566985,0.0573681,0.0392556,0.0217616,0.0119879,0.0070254,0.0044021,0.0029225,0.0020354,0.0014749,0.0011050,0.0008517,0.0006728,0.0005430,0.0004467,0.0003739,0.0003178,0.0002740,0.0002394,0.0002117,0.0001893,0.0001712,0.0001563,0.0001442,0.0001342,0.0001260,0.0001194,0.0001141,0.0001099,0.0001067,0.0001044,0.0001029,0.0001023,0.0001025,0.0001034,0.0001052,0.0001078,0.0001114,0.0001160,0.0001218,0.0001289,0.0001376,0.0001482,0.0001611,0.0001768,0.0001959,0.0002193,0.0002482,0.0002841,0.0003292,0.0003863
0.0003309,0.0003999,0.0004924,0.0006189,0.0007966,0.0010532,0.0014362,0.0020304,0.0029932,0.0046274,0.0075174,0.0126594,0.0208555,0.0296109,0.0325040,0.0291405,0.0246612,0.0216345,0.0203794,0.0208453,0.0232492,0.0281953,0.0360056,0.0428713,0.0384952,0.0247532,0.0137811,0.0077739,0.0046593,0.0029731,0.0020029,0.0014120,0.0010339,0.0007817,0.0006075,0.0004836,0.0003931,0.0003256,0.0002742,0.0002345,0.0002034,0.0001788,0.0001590,0.0001430,0.0001300,0.0001194,0.0001107,0.0001037,0.0000979,0.0000933,0.0000896,0.0000868,0.0000848,0.0000835,0.0000829,0.0000829,0.0000836,0.0000850,0.0000871,0.0000900,0.0000937,0.0000985,0.0001043,0.0001116,0.0001204,0.0001312,0.0001445,0.0001608,0.0001810,0.0002062,0.0002379,0.0002785
0.0003040,0.0003638,0.0004428,0.0005491,0.0006950,0.0008999,0.0011950,0.0016316,0.0022949,0.0033252,0.0049368,0.0073807,0.0106906,0.0141402,0.0162891,0.0164919,0.0155527,0.0145012,0.0138670,0.0138262,0.0144249,0.0156230,0.0171211,0.0180025,0.0168801,0.0135106,0.0095046,0.0062994,0.0041554,0.0028026,0.0019503,0.0014017,0.0010383,0.0007906,0.0006169,0.0004922,0.0004005,0.0003317,0.0002793,0.0002387,0.0002068,0.0001815,0.0001612,0.0001447,0.0001314,0.0001205,0.0001115,0.0001042,0.0000982,0.0000934,0.0000895,0.0000866,0.0000844,0.0000829,0.0000821,0.0000819,0.0000824,0.0000836,0.0000854,0.0000880,0.0000914,0.0000957,0.0001011,0.0001078,0.0001159,0.0001258,0.0001379,0.0001527,0.0001710,0.0001937,0.0002220,0.0002580
0.0002015,0.0002400,0.0002909,0.0003595,0.0004541,0.0005882,0.0007844,0.0010826,0.0015567,0.0023521,0.0037732,0.0064838,0.0118403,0.0212307,0.0301621,0.0291432,0.0225376,0.0173375,0.0144187,0.0131590,0.0131841,0.0145207,0.0176396,0.0234583,0.0317260,0.0344826,0.0243527,0.0131603,0.0070000,0.0039957,0.0024598,0.0016143,0.0011159,0.0008049,0.0006015,0.0004631,0.0003657,0.0002954,0.0002433,0.0002040,0.0001738,0.0001502,0.0001316,0.0001167,0.0001048,0.0000951,0.0000871,0.0000807,0.0000754,0.0000711,0.0000677,0.0000649,0.0000628,0.0000613,0.0000603,0.0000598,0.0000598,0.0000603,0.0000612,0.0000627,0.0000648,0.0000674,0.0000708,0.0000751,0.0000803,0.0000866,0.0000944,0.0001040,0.0001158,0.0001304,0.0001487,0.0001719
0.0001961,0.0002338,0.0002837,0.0003512,0.0004448,0.0005781,0.0007742,0.0010741,0.0015538,0.0023623,0.0038009,0.0064631,0.0111849,0.0173363,0.0200813,0.0173705,0.0134825,0.0107439,0.0091902,0.0085127,0.0085569,0.0093832,0.0113683,0.0155894,0.0250388,0.0456813,0.0592745,0.0329028,0.0135965,0.0064037,0.0034854,0.0021087,0.0013777,0.0009538,0.0006911,0.0005194,0.0004025,0.0003200,0.0002603,0.0002159,0.0001822,0.0001563,0.0001359,0.0001199,0.0001070,0.0000966,0.0000882,0.0000813,0.0000757,0.0000712,0.0000675,0.0000646,0.0000624,0.0000608,0.0000596,0.0000590,0.0000589,0.0000593,0.0000601,0.0000615,0.0000634,0.0000659,0.0000692,0.0000732,0.0000782,0.0000844,0.0000919,0.0001012,0.0001126,0.0001268,0.0001446,0.0001672
0.0001530,0.0001803,0.0002160,0.0002636,0.0003284,0.0004188,0.0005491,0.0007433,0.0010458,0.0015429,0.0024153,0.0040751,0.0075290,0.0150524,0.0278704,0.0335138,0.0253996,0.0173223,0.0128319,0.0105959,0.0096735,0.0096881,0.0106153,0.0127184,0.0164657,0.0214955,0.0232771,0.0174013,0.0100224,0.0055324,0.0032185,0.0020023,0.0013225,0.0009184,0.0006647,0.0004980,0.0003843,0.0003042,0.0002461,0.0002031,0.0001706,0.0001455,0.0001260,0.0001105,0.0000982,0.0000882,0.0000802,0.0000736,0.0000682,0.0000639,0.0000603,0.0000575,0.0000552,0.0000535,0.0000523,0.0000515,0.0000512,0.0000512,0.0000517,0.0000526,0.0000540,0.0000559,0.0000583,0.0000613,0.0000651,0.0000698,0.0000755,0.0000826,0.0000912,0.0001019,0.0001151,0.0001318
0.0001924,0.0002310,0.0002824,0.0003518,0.0004480,0.0005844,0.0007838,0.0010845,0.0015548,0.0023173,0.0035927,0.0057405,0.0091399,0.0134669,0.0168031,0.0174710,0.0164103,0.0153076,0.0150189,0.0159585,0.0187123,0.0245450,0.0353028,0.0464003,0.0383840,0.0202260,0.0098290,0.0051918,0.0030153,0.0018930,0.0012636,0.0008857,0.0006461,0.0004872,0.0003778,0.0003002,0.0002437,0.0002016,0.0001696,0.0001449,0.0001255,0.0001102,0.0000979,0.0000880,0.0000799,0.0000733,0.0000679,0.0000635,0.0000599,0.0000571,0.0000548,0.0000530,0.0000517,0.0000509,0.0000504,0.0000504,0.0000507,0.0000515,0.0000527,0.0000543,0.0000565,0.0000593,0.0000627,0.0000669,0.0000721,0.0000783,0.0000860,0.0000955,0.0001071,0.0001216,0.0001397,0.0001627
0.0002716,0.0003507,0.0004657,0.0006385,0.0009074,0.0013397,0.0020468,0.0031658,0.0046670,0.0059380,0.0061226,0.0053787,0.0044641,0.0037568,0.0033038,0.0030671,0.0030173,0.0031569,0.0035356,0.0042881,0.0057419,0.0087301,0.0152131,0.0245317,0.0204203,0.0095367,0.0044042,0.0023281,0.0013790,0.0008884,0.0006096,0.0004391,0.0003289,0.0002544,0.0002022,0.0001644,0.0001365,0.0001154,0.0000991,0.0000864,0.0000763,0.0000683,0.0000618,0.0000565,0.0000523,0.0000488,0.0000460,0.0000438,0.0000421,0.0000407,0.0000398,0.0000392,0.0000390,0.0000390,0.0000394,0.0000402,0.0000412,0.0000427,0.0000447,0.0000471,0.0000501,0.0000539,0.0000585,0.0000641,0.0000711,0.0000798,0.0000907,0.0001044,0.0001220,0.0001449,0.0001751,0.0002157
0.0001290,0.0001562,0.0001926,0.0002428,0.0003136,0.0004167,0.0005724,0.0008182,0.0012271,0.0019520,0.0033327,0.0061304,0.0116276,0.0189342,0.0208197,0.0166850,0.0126856,0.0104049,0.0094557,0.0095421,0.0107100,0.0133842,0.0181426,0.0230315,0.0202990,0.0118132,0.0060433,0.0032516,0.0019001,0.0011951,0.0007980,0.0005593,0.0004079,0.0003075,0.0002384,0.0001894,0.0001538,0.0001272,0.0001071,0.0000915,0.0000793,0.0000696,0.0000619,0.0000557,0.0000506,0.0000464,0.0000431,0.0000403,0.0000380,0.0000362,0.0000348,0.0000337,0.0000329,0.0000324,0.0000322,0.0000322,0.0000325,0.0000330,0.0000338,0.0000349,0.0000364,0.0000382,0.0000405,0.0000433,0.0000468,0.0000510,0.0000561,0.0000625,0.0000703,0.0000802,0.0000926,0.0001085
0.0001472,0.0001874,0.0002461,0.0003351,0.0004775,0.0007208,0.0011733,0.0021080,0.0042398,0.0085822,0.0112778,0.0079064,0.0046509,0.0030049,0.0021802,0.0017397,0.0014995,0.0013805,0.0013496,0.0013993,0.0015436,0.0018271,0.0023590,0.0034218,0.0058686,0.0124758,0.0223394,0.0136093,0.0050448,0.0022441,0.0011986,0.0007237,0.0004756,0.0003325,0.0002437,0.0001855,0.0001456,0.0001173,0.0000967,0.0000813,0.0000695,0.0000604,0.0000532,0.0000476,0.0000430,0.0000393,0.0000364,0.0000340,0.0000321,0.0000305,0.0000294,0.0000285,0.0000279,0.0000275,0.0000274,0.0000275,0.0000279,0.0000285,0.0000294,0.0000306,0.0000322,0.0000341,0.0000365,0.0000396,0.0000433,0.0000479,0.0000537,0.0000609,0.0000701,0.0000821,0.0000977,0.0001186
0.0000844,0.0001002,0.0001212,0.0001493,0.0001880,0.0002427,0.0003222,0.0004420,0.0006301,0.0009393,0.0014711,0.0024143,0.0040259,0.0061934,0.0075815,0.0071063,0.0058058,0.0047175,0.0040401,0.0037062,0.0036549,0.0038821,0.0044543,0.0055255,0.0072767,0.0093128,0.0094732,0.0067571,0.0039140,0.0022228,0.0013307,0.0008480,0.0005712,0.0004031,0.0002958,0.0002243,0.0001749,0.0001397,0.0001140,0.0000947,0.0000801,0.0000688,0.0000599,0.0000529,0.0000472,0.0000426,0.0000389,0.0000359,0.0000334,0.0000314,0.0000298,0.0000285,0.0000275,0.0000268,0.0000263,0.0000260,0.0000259,0.0000261,0.0000264,0.0000270,0.0000278,0.0000289,0.0000303,0.0000320,0.0000342,0.0000368,0.0000401,0.0000440,0.0000489,0.0000550,0.0000626,0.0000721
0.0000992,0.0001205,0.0001493,0.0001890,0.0002453,0.0003276,0.0004517,0.0006462,0.0009625,0.0014912,0.0023677,0.0036652,0.0050119,0.0055400,0.0050781,0.0043041,0.0036766,0.0032900,0.0031248,0.0031637,0.0034211,0.0039515,0.0048337,0.0060233,0.0068728,0.0061904,0.0042916,0.0026146,0.0015809,0.0009954,0.0006586,0.0004564,0.0003291,0.0002457,0.0001889,0.0001490,0.0001202,0.0000989,0.0000828,0.0000705,0.0000609,0.0000533,0.0000473,0.0000424,0.0000385,0.0000353,0.0000326,0.0000305,0.0000288,0.0000274,0.0000263,0.0000254,0.0000248,0.0000244,0.0000242,0.0000243,0.0000245,0.0000249,0.0000255,0.0000263,0.0000274,0.0000288,0.0000306,0.0000327,0.0000354,0.0000386,0.0000426,0.0000474,0.0000535,0.0000611,0.0000708,0.0000831
0.0000655,0.0000761,0.0000897,0.0001076,0.0001312,0.0001634,0.0002082,0.0002720,0.0003659,0.0005087,0.0007334,0.0010971,0.0016894,0.0025964,0.0037056,0.0044633,0.0043967,0.0038093,0.0031926,0.0027368,0.0024516,0.0023079,0.0022823,0.0023634,0.0025452,0.0028082,0.0030793,0.0031884,0.0029455,0.0023751,0.0017274,0.0011982,0.0008273,0.0005813,0.0004191,0.0003105,0.0002363,0.0001842,0.0001468,0.0001194,0.0000989,0.0000833,0.0000712,0.0000617,0.0000542,0.0000482,0.0000434,0.0000394,0.0000362,0.0000336,0.0000314,0.0000297,0.0000283,0.0000272,0.0000264,0.0000258,0.0000254,0.0000253,0.0000253,0.0000255,0.0000260,0.0000267,0.0000276,0.0000288,0.0000304,0.0000323,0.0000346,0.0000374,0.0000409,0.0000453,0.0000506,0.0000572
0.0001159,0.0001438,0.0001823,0.0002361,0.0003127,0.0004232,0.0005820,0.0008030,0.0010835,0.0013762,0.0015846,0.0016370,0.0015572,0.0014234,0.0012967,0.0012044,0.0011550,0.0011524,0.0012029,0.0013223,0.0015447,0.0019444,0.0026949,0.0042378,0.0076106,0.0122393,0.0097760,0.0045280,0.0021262,0.0011442,0.0006884,0.0004495,0.0003120,0.0002271,0.0001718,0.0001340,0.0001073,0.0000880,0.0000735,0.0000626,0.0000541,0.0000474,0.0000421,0.0000379,0.0000345,0.0000317,0.0000295,0.0000277,0.0000263,0.0000251,0.0000242,0.0000236,0.0000232,0.0000229,0.0000229,0.0000231,0.0000234,0.0000240,0.0000248,0.0000258,0.0000271,0.0000288,0.0000308,0.0000333,0.0000364,0.0000402,0.0000449,0.0000507,0.0000581,0.0000674,0.0000794,0.0000951
0.0000731,0.0000852,0.0001007,0.0001208,0.0001473,0.0001828,0.0002313,0.0002988,0.0003946,0.0005334,0.0007376,0.0010399,0.0014811,0.0020916,0.0028415,0.0035890,0.0041366,0.0044051,0.0044920,0.0045556,0.0047224,0.0050783,0.0056753,0.0064751,0.0071556,0.0069999,0.0056583,0.0038877,0.0024846,0.0015841,0.0010394,0.0007078,0.0005001,0.0003653,0.0002750,0.0002125,0.0001681,0.0001358,0.0001117,0.0000935,0.0000795,0.0000685,0.0000598,0.0000529,0.0000473,0.0000427,0.0000390,0.0000360,0.0000335,0.0000314,0.0000298,0.0000284,0.0000274,0.0000266,0.0000260,0.0000257,0.0000255,0.0000256,0.0000258,0.0000263,0.0000270,0.0000279,0.0000291,0.0000306,0.0000324,0.0000347,0.0000374,0.0000407,0.0000448,0.0000498,0.0000559,0.0000636
0.0000610,0.0000716,0.0000855,0.0001038,0.0001286,0.0001628,0.0002114,0.0002826,0.0003904,0.0005603,0.0008393,0.0013134,0.0021206,0.0033614,0.0046925,0.0051860,0.0046530,0.0038381,0.0031993,0.0028007,0.0026019,0.0025674,0.0026844,0.0029562,0.0033752,0.0038414,0.0040419,0.0036137,0.0027010,0.0018085,0.0011757,0.0007765,0.0005298,0.0003745,0.0002738,0.0002063,0.0001597,0.0001266,0.0001025,0.0000845,0.0000710,0.0000605,0.0000523,0.0000459,0.0000407,0.0000365,0.0000332,0.0000304,0.0000282,0.0000263,0.0000248,0.0000236,0.0000227,0.0000220,0.0000214,0.0000211,0.0000209,0.0000209,0.0000211,0.0000215,0.0000220,0.0000227,0.0000237,0.0000249,0.0000264,0.0000282,0.0000305,0.0000333,0.0000367,0.0000409,0.0000461,0.0000527
0.0000507,0.0000612,0.0000753,0.0000948,0.0001223,0.0001627,0.0002241,0.0003220,0.0004868,0.0007823,0.0013426,0.0024004,0.0039537,0.0047766,0.0040386,0.0029647,0.0022345,0.0018154,0.0015968,0.0015150,0.0015475,0.0017055,0.0020412,0.0026752,0.0038157,0.0054123,0.0058035,0.0039101,0.0020870,0.0011285,0.0006600,0.0004163,0.0002795,0.0001972,0.0001450,0.0001102,0.0000862,0.0000691,0.0000566,0.0000472,0.0000401,0.0000346,0.0000302,0.0000268,0.0000240,0.0000218,0.0000199,0.0000185,0.0000173,0.0000163,0.0000155,0.0000149,0.0000144,0.0000141,0.0000139,0.0000138,0.0000138,0.0000140,0.0000142,0.0000146,0.0000151,0.0000158,0.0000167,0.0000177,0.0000190,0.0000207,0.0000226,0.0000251,0.0000281,0.0000319,0.0000367,0.0000428
